"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"NR4A31"	0.00011647562547076	0.726969640110948	0.351	0.2	1	"2"	"NR4A3"
"HNRNPL"	0.000122820453806282	0.359749408851364	0.956	0.903	1	"2"	"HNRNPL"
"ABCC1"	0.000122859643247231	0.841944023474391	0.465	0.308	1	"2"	"ABCC1"
"PAIP2"	0.00012993216639229	1.02696743331208	0.702	0.606	1	"2"	"PAIP2"
"ZC3HAV1"	0.00013559277474881	1.3845545603753	0.825	0.784	1	"2"	"ZC3HAV1"
"NFKBID"	0.00013594831986517	0.59995590809713	0.307	0.17	1	"2"	"NFKBID"
"GPR561"	0.000139349513485858	0.926313742857324	0.289	0.155	1	"2"	"GPR56"
"RYBP"	0.000142016193384274	1.35581599567585	0.289	0.152	1	"2"	"RYBP"
"GPX4"	0.000143070890796215	0.877845542381589	0.632	0.467	1	"2"	"GPX4"
"SNX3"	0.000147062930102579	0.962023522875032	0.289	0.144	1	"2"	"SNX3"
"RHEB"	0.000151906171481939	1.17711248173147	0.351	0.204	1	"2"	"RHEB"
"FAM177A1"	0.000154659548651536	1.73271918491703	0.491	0.331	1	"2"	"FAM177A1"
"HMGCS1"	0.000167671653898124	1.21253949716934	0.404	0.247	1	"2"	"HMGCS1"
"UBE2D3P2"	0.000173589438069211	1.05243073569424	0.333	0.184	1	"2"	"UBE2D3P2"
"CCDC64"	0.000180460114249245	1.35389796321006	0.36	0.211	1	"2"	"CCDC64"
"CEP120"	0.00018672356379617	0.446993886436426	0.316	0.175	1	"2"	"CEP120"
"SUMO1"	0.000190480508291909	0.609606866435014	0.693	0.495	1	"2"	"SUMO1"
"BNIP3L"	0.000195652722103185	0.492347787503547	0.439	0.26	1	"2"	"BNIP3L"
"NAB1"	0.000196424845543491	1.287290855669	0.491	0.349	1	"2"	"NAB1"
"AKTIP"	0.000199580107221429	1.33674102032722	0.368	0.233	1	"2"	"AKTIP"
"STX5"	0.000204883360283342	0.927337783956812	0.272	0.141	1	"2"	"STX5"
"PIM3"	0.000205402006953362	1.05715643849264	0.377	0.233	1	"2"	"PIM3"
"FTH1P20"	0.000211864993751984	1.02479445320237	0.368	0.221	1	"2"	"FTH1P20"
"FAM107B"	0.000237880344058451	1.16537074588089	0.553	0.386	1	"2"	"FAM107B"
"SUPT16H"	0.000238710351060891	0.786188612416376	0.456	0.29	1	"2"	"SUPT16H"
"TSHZ21"	0.000257416294305837	0.894279673651492	0.386	0.228	1	"2"	"TSHZ2"
"RSL24D1"	0.000259136118541585	0.600321467300308	0.456	0.292	1	"2"	"RSL24D1"
"SKIL"	0.000264058850963235	0.594205823848529	0.465	0.32	1	"2"	"SKIL"
"CYTH1"	0.000264283468519684	0.709133933997547	0.719	0.575	1	"2"	"CYTH1"
"ST13P4"	0.000268888118316104	0.996964209473387	0.281	0.151	1	"2"	"ST13P4"
"RALA"	0.000271832531162441	1.03072668560759	0.36	0.212	1	"2"	"RALA"
"KDM5B"	0.0002762026269719	0.93700578670289	0.386	0.235	1	"2"	"KDM5B"
"CKS2"	0.000288248933550706	1.37478227902498	0.342	0.196	1	"2"	"CKS2"
"RAB1A"	0.000290792812369342	0.713632742739529	0.465	0.309	1	"2"	"RAB1A"
"MBOAT7"	0.000293914708533463	1.35511303545575	0.289	0.162	1	"2"	"MBOAT7"
"EZR"	0.000298894009605875	0.696992036922676	0.939	0.873	1	"2"	"EZR"
"LIMS3L"	0.00031174584538365	1.22397805944359	0.316	0.185	1	"2"	"LIMS3L"
"MAGOH"	0.000312315074478566	1.00372593890104	0.298	0.165	1	"2"	"MAGOH"
"HIBCH"	0.000312427183464006	0.920766343953684	0.307	0.176	1	"2"	"HIBCH"
"TOR1AIP21"	0.000314281921365118	0.40487880401848	0.649	0.495	1	"2"	"TOR1AIP2"
"S100A10"	0.000314825147463936	0.822229695535919	0.579	0.437	1	"2"	"S100A10"
"RBM14"	0.00032200457080428	0.860261198041544	0.395	0.234	1	"2"	"RBM14"
"CCDC59"	0.000322295013492805	1.23013017679083	0.307	0.175	1	"2"	"CCDC59"
"EZH2"	0.000325743114587455	0.662240624112735	0.5	0.354	1	"2"	"EZH2"
"CXCL131"	0.000332162624302926	0.271423419448645	0.404	0.257	1	"2"	"CXCL13"
"CD59"	0.000341020883157644	0.811968896711633	0.342	0.194	1	"2"	"CD59"
"RASGEF1B"	0.000342059338482816	1.55298154742062	0.395	0.238	1	"2"	"RASGEF1B"
"TANK"	0.000348456960694958	1.02426567720643	0.728	0.581	1	"2"	"TANK"
"HNRNPU"	0.000351187208682343	1.02572419799462	0.702	0.587	1	"2"	"HNRNPU"
"GNB1"	0.000358680175854846	1.24240541245514	0.404	0.273	1	"2"	"GNB1"
"PRPF4"	0.000361970665795604	0.971751739862926	0.254	0.134	1	"2"	"PRPF4"
"TOB2"	0.000367542794689658	0.686955849330811	0.386	0.235	1	"2"	"TOB2"
"FXR1"	0.000379311779864614	1.16382118115217	0.43	0.292	1	"2"	"FXR1"
"NFKB2"	0.000385550927667468	0.630949970682118	0.289	0.156	1	"2"	"NFKB2"
"RABGEF1"	0.00041743633189767	1.55075038369381	0.263	0.145	1	"2"	"RABGEF1"
"TPI11"	0.000418284484687231	0.476050950688855	0.868	0.738	1	"2"	"TPI1"
"ZNF622"	0.000435169510874205	0.930385639407341	0.281	0.152	1	"2"	"ZNF622"
"WHSC1L11"	0.000442894778936419	0.504353198078732	0.623	0.483	1	"2"	"WHSC1L1"
"PPP3CC"	0.00046253582409911	0.41985162275053	0.281	0.148	1	"2"	"PPP3CC"
"ATP6V0B1"	0.000462579017101688	0.657146175030721	0.439	0.283	1	"2"	"ATP6V0B"
"HCG4B"	0.000469523761163057	0.834064337912609	0.281	0.157	1	"2"	"HCG4B"
"YTHDF3"	0.000495217944835672	0.715296636579815	0.439	0.291	1	"2"	"YTHDF3"
"IK"	0.000496666281883656	0.697326368027063	0.623	0.458	1	"2"	"IK"
"PPA1"	0.000499889297458753	0.787393756506496	0.447	0.315	1	"2"	"PPA1"
"HELLS"	0.000501739794390219	1.37996133250183	0.404	0.268	1	"2"	"HELLS"
"HSPA9"	0.000504176881182798	0.856167435778524	0.693	0.546	1	"2"	"HSPA9"
"ETF1"	0.000505451304114762	1.21381801463227	0.535	0.392	1	"2"	"ETF1"
"GOLGA4"	0.000513385528581991	1.15922416611305	0.43	0.287	1	"2"	"GOLGA4"
"CHCHD2"	0.000558544863232458	0.583735379504777	0.789	0.663	1	"2"	"CHCHD2"
"PTPN131"	0.000567773171575538	1.60955744438147	0.263	0.145	1	"2"	"PTPN13"
"FBXW7"	0.000593187374662391	0.45162570100597	0.281	0.154	1	"2"	"FBXW7"
"GTF2H1"	0.000615757295713682	1.25022557747655	0.254	0.14	1	"2"	"GTF2H1"
"EIF3A"	0.000616142596674869	0.786761635736093	0.614	0.472	1	"2"	"EIF3A"
"RP11-611O2.5"	0.000619678942385186	1.32782407644088	0.386	0.249	1	"2"	"RP11-611O2.5"
"MRPL1"	0.000630723775254361	1.10275708813947	0.316	0.195	1	"2"	"MRPL1"
"SLC25A31"	0.000635674669574556	0.672240596852527	0.737	0.695	1	"2"	"SLC25A3"
"PPP2CA"	0.000681668785611696	0.905952881038878	0.535	0.418	1	"2"	"PPP2CA"
"TMEM70"	0.000688695106024022	1.40080164709151	0.254	0.142	1	"2"	"TMEM70"
"ANXA1"	0.000690561797353197	1.89514101994243	0.342	0.22	1	"2"	"ANXA1"
"MIR29B1"	0.00070231734288241	0.50191048917524	0.535	0.367	1	"2"	"MIR29B1"
"TNFAIP8"	0.000769050162222095	1.44507113259359	0.482	0.374	1	"2"	"TNFAIP8"
"TAF2"	0.000774555793306683	0.817541457156791	0.272	0.146	1	"2"	"TAF2"
"PRPF38A"	0.000827955322822048	1.00666167437867	0.316	0.188	1	"2"	"PRPF38A"
"HNRNPLL"	0.000846143932024976	0.69263125167145	0.772	0.65	1	"2"	"HNRNPLL"
"SH2D1A"	0.000847908330227371	0.700849984117015	0.658	0.504	1	"2"	"SH2D1A"
"ATP2C1"	0.000884297184453266	0.419103162341925	0.307	0.182	1	"2"	"ATP2C1"
"CSNK1G3"	0.000892191489168238	1.17383607338608	0.307	0.183	1	"2"	"CSNK1G3"
"MAP3K2"	0.000898864543446233	1.66485737458054	0.377	0.244	1	"2"	"MAP3K2"
"CEBPZ"	0.000920211726952468	0.875056043537398	0.395	0.253	1	"2"	"CEBPZ"
"EIF4G2"	0.000931531352095121	0.455907242989865	0.886	0.809	1	"2"	"EIF4G2"
"NCDN"	0.000944482417790718	1.14161973736084	0.404	0.265	1	"2"	"NCDN"
"NGRN"	0.000946970654779341	0.941501434428885	0.412	0.276	1	"2"	"NGRN"
"CXorf40B"	0.000961853335706275	1.04525389731217	0.351	0.221	1	"2"	"CXorf40B"
"NFAT51"	0.000974204851867158	0.823776291817639	0.658	0.507	1	"2"	"NFAT5"
"SERP1"	0.00105549043186229	0.880019766771044	0.623	0.501	1	"2"	"SERP1"
"MDM2"	0.00106204626327536	1.3233568175563	0.535	0.414	1	"2"	"MDM2"
"HLA-G"	0.0010656268278453	0.367951902581743	0.991	0.959	1	"2"	"HLA-G"
"LDHA"	0.00107263483850114	0.320671258610309	0.877	0.772	1	"2"	"LDHA"
"AKIRIN1"	0.00107647497655588	1.01743369897874	0.43	0.296	1	"2"	"AKIRIN1"
"PTGES3"	0.001080274144611	0.799640258878235	0.693	0.59	1	"2"	"PTGES3"
"JMY"	0.00112587638239182	0.866259497501715	0.43	0.292	1	"2"	"JMY"
"GRAMD1A1"	0.00114058391296122	0.967315849060661	0.316	0.201	1	"2"	"GRAMD1A"
"FTH1P7"	0.0012400692705538	1.52079426628476	0.526	0.414	1	"2"	"FTH1P7"
"HLA-DRB5"	0.00127882031828231	0.325584223432067	0.614	0.453	1	"2"	"HLA-DRB5"
"DCXR"	0.00131796671141348	0.798542732649732	0.395	0.268	1	"2"	"DCXR"
"NAMPTL"	0.00133434286447059	1.31711799945577	0.474	0.378	1	"2"	"NAMPTL"
"IRF2BPL"	0.00137141897592906	0.9045679360903	0.289	0.177	1	"2"	"IRF2BPL"
"PSMC4"	0.00145484646796076	0.821095585646949	0.404	0.257	1	"2"	"PSMC4"
"GRSF1"	0.00146353505005091	1.50842990400777	0.509	0.382	1	"2"	"GRSF1"
"SLC35B1"	0.00150389453834675	0.81301861032466	0.316	0.192	1	"2"	"SLC35B1"
"PHF8"	0.00151551124564574	0.870379467086167	0.281	0.164	1	"2"	"PHF8"
"JTB"	0.00153852384638676	0.661181883802502	0.377	0.251	1	"2"	"JTB"
"COX7A2"	0.00154158235787603	0.353279776074661	0.596	0.423	1	"2"	"COX7A2"
"SYAP1"	0.00156419251811004	1.66746728399952	0.482	0.359	1	"2"	"SYAP1"
"YME1L11"	0.00158364865811901	0.389485358204801	0.754	0.651	1	"2"	"YME1L1"
"CTB-119C2.1"	0.00170880872964172	1.02184740232556	0.368	0.243	1	"2"	"CTB-119C2.1"
"NUDT4"	0.00171366346873555	0.450003767666473	0.412	0.278	1	"2"	"NUDT4"
"CDK61"	0.00171815103195149	1.00369921146044	0.509	0.355	1	"2"	"CDK6"
"FTH1P23"	0.00175963588704823	1.01197361279812	0.351	0.228	1	"2"	"FTH1P23"
"BTF3"	0.0017824392364281	0.598327100449612	0.851	0.793	1	"2"	"BTF3"
"PDE4A"	0.0017832260517714	1.50763695264524	0.351	0.236	1	"2"	"PDE4A"
"ORC4"	0.00180617924409834	1.12230557679728	0.263	0.155	1	"2"	"ORC4"
"YIPF5"	0.00182041019795462	0.82547871486922	0.333	0.21	1	"2"	"YIPF5"
"ZEB21"	0.00187552083043589	0.991297422196441	0.298	0.182	1	"2"	"ZEB2"
"UBE2D3"	0.00188868143553389	0.446607984160657	0.842	0.801	1	"2"	"UBE2D3"
"YTHDC1"	0.0019262942770496	0.436398769794895	0.553	0.417	1	"2"	"YTHDC1"
"ZNF410"	0.00197262730102734	0.912485392241974	0.474	0.346	1	"2"	"ZNF410"
"SENP5"	0.00197437522591216	0.443146933290228	0.5	0.375	1	"2"	"SENP5"
"ELMSAN1"	0.00204865188432674	0.594116129548473	0.579	0.413	1	"2"	"ELMSAN1"
"ZC3H12D"	0.00212582528259774	0.57985743925636	0.632	0.497	1	"2"	"ZC3H12D"
"NPM1"	0.00213306366961254	0.577575113809209	0.965	0.92	1	"2"	"NPM1"
"TBC1D23"	0.00217135174854351	1.49730298518804	0.263	0.157	1	"2"	"TBC1D23"
"TNIP2"	0.00217376969783027	1.06342668983115	0.281	0.166	1	"2"	"TNIP2"
"SERTAD1"	0.00218789509721068	0.801821969758198	0.342	0.227	1	"2"	"SERTAD1"
"TMEM66"	0.00224364827896164	0.434660970304598	0.974	0.936	1	"2"	"TMEM66"
"IP6K21"	0.00233153780393992	0.484503440202854	0.43	0.299	1	"2"	"IP6K2"
"ATG13"	0.00236244018271122	0.52120288337141	0.386	0.263	1	"2"	"ATG13"
"IST1"	0.00239774038386034	0.416588410203476	0.64	0.47	1	"2"	"IST1"
"CCR71"	0.0024523142726862	0.751804313089067	0.281	0.164	1	"2"	"CCR7"
"BTLA1"	0.00245453473816099	0.908763912321859	0.412	0.266	1	"2"	"BTLA"
"RPS4Y1"	0.00247598718885825	0.577068765331234	0.57	0.401	1	"2"	"RPS4Y1"
"COX20"	0.00249916085592533	0.979733931003686	0.351	0.226	1	"2"	"COX20"
"RRAGA"	0.00254601820066959	0.874918761815524	0.272	0.164	1	"2"	"RRAGA"
"HIST1H2BK1"	0.00254915607413402	0.934136826949565	0.307	0.194	1	"2"	"HIST1H2BK"
"TNIP1"	0.00258221670563895	1.42367782954435	0.579	0.447	1	"2"	"TNIP1"
"CTB-50E14.5"	0.0025916700649517	0.934020981372449	0.342	0.219	1	"2"	"CTB-50E14.5"
"NXF11"	0.00268988928703614	0.624130301279886	0.518	0.413	1	"2"	"NXF1"
"TMED2"	0.00273277039565702	0.531724018179563	0.623	0.497	1	"2"	"TMED2"
"SFPQ1"	0.00273421748582979	0.610725403725045	0.614	0.498	1	"2"	"SFPQ"
"PDCD4"	0.00273953442832772	0.784933776349352	0.816	0.754	1	"2"	"PDCD4"
"RPL10"	0.00274675602975797	0.336630089213617	1	0.994	1	"2"	"RPL10"
"CDK12"	0.00280173025114881	0.802803888795824	0.395	0.276	1	"2"	"CDK12"
"PSPC1"	0.00284070091257445	0.61821558236006	0.447	0.329	1	"2"	"PSPC1"
"ILF2"	0.00292196689751799	0.879525034847781	0.482	0.373	1	"2"	"ILF2"
"DHX9"	0.00293430299075385	0.456397259676935	0.456	0.314	1	"2"	"DHX9"
"TNFRSF18"	0.00296456876171561	0.421546286312006	0.754	0.604	1	"2"	"TNFRSF18"
"TMBIM1"	0.00297278845004876	1.12831806348455	0.333	0.227	1	"2"	"TMBIM1"
"BTG3"	0.00299682436983124	0.401482958747012	0.544	0.397	1	"2"	"BTG3"
"TRMT112"	0.00306990218135412	0.860772848508732	0.57	0.469	1	"2"	"TRMT112"
"KLHL18"	0.00309565230394317	1.15784954017229	0.254	0.146	1	"2"	"KLHL18"
"DNAJC7"	0.00317933830528476	0.959256402663506	0.421	0.301	1	"2"	"DNAJC7"
"ATG2A"	0.00318845730791021	0.671465762098658	0.298	0.188	1	"2"	"ATG2A"
"NUP98"	0.00326319727167921	0.751028858438893	0.667	0.506	1	"2"	"NUP98"
"RPL10P3"	0.00327439372939776	0.414649003587883	0.912	0.913	1	"2"	"RPL10P3"
"CCNL1"	0.00333530037549603	0.423314600150645	0.64	0.571	1	"2"	"CCNL1"
"CASC7"	0.00334049755459486	0.342845559043189	0.421	0.299	1	"2"	"CASC7"
"B3GNT2"	0.00344296077539082	1.07552736288416	0.307	0.205	1	"2"	"B3GNT2"
"HM13"	0.00344695093681813	0.730337438929821	0.526	0.402	1	"2"	"HM13"
"VDR"	0.00345800678615316	0.758657871070859	0.404	0.286	1	"2"	"VDR"
"ATP6V0D1"	0.00359640000621333	1.14600852561259	0.404	0.289	1	"2"	"ATP6V0D1"
"RAB35"	0.00361338382557078	0.931222914013744	0.307	0.194	1	"2"	"RAB35"
"SRP54"	0.00373841273137512	0.822098445288351	0.351	0.239	1	"2"	"SRP54"
"NUMA1"	0.00376052736933565	0.273837006602932	0.518	0.374	1	"2"	"NUMA1"
"MRFAP1"	0.00379355203819146	0.611852826387469	0.632	0.517	1	"2"	"MRFAP1"
"RWDD1"	0.00380179621549547	0.781384598621745	0.36	0.25	1	"2"	"RWDD1"
"CUL3"	0.00387363538083007	1.48579420767658	0.368	0.264	1	"2"	"CUL3"
"EIF3J"	0.00391652975492816	1.08716698501163	0.368	0.263	1	"2"	"EIF3J"
"NDUFV2P11"	0.00396394027499547	0.67452050050538	0.509	0.387	1	"2"	"NDUFV2P1"
"UBQLN1"	0.00396737457511662	0.833863461781364	0.412	0.304	1	"2"	"UBQLN1"
"RSRC2"	0.00396893892882576	0.586315338657384	0.596	0.517	1	"2"	"RSRC2"
"ARF4"	0.00399602292515598	0.576482998491187	0.421	0.292	1	"2"	"ARF4"
"CHD21"	0.00400182894527931	0.262365223001808	0.711	0.588	1	"2"	"CHD2"
"PAPOLA"	0.00401259892433104	1.1718950597869	0.5	0.414	1	"2"	"PAPOLA"
"FTH1P2"	0.00406597355855523	1.28389004413961	0.377	0.27	1	"2"	"FTH1P2"
"ABCF1"	0.004149005052644	0.973759024491727	0.368	0.25	1	"2"	"ABCF1"
"ICOS"	0.00420614636179064	0.638825964156888	0.737	0.621	1	"2"	"ICOS"
"TLE3"	0.00424183380639254	1.22029947840037	0.561	0.435	1	"2"	"TLE3"
"DOK2"	0.00430353565595046	1.27520437791191	0.553	0.479	1	"2"	"DOK2"
"CCDC61"	0.00430925699931117	1.10041782922679	0.289	0.186	1	"2"	"CCDC6"
"GNL3"	0.00434821312771502	0.909604840800597	0.281	0.173	1	"2"	"GNL3"
"HAUS3"	0.00436991316467621	1.57777956626988	0.281	0.178	1	"2"	"HAUS3"
"PROSC"	0.00447078512002094	0.816225680693959	0.263	0.156	1	"2"	"PROSC"
"SEC61B"	0.00451380495680679	0.94429305253338	0.491	0.394	1	"2"	"SEC61B"
"RP11-78A19.3"	0.00454595200777326	1.14818092144171	0.342	0.233	1	"2"	"RP11-78A19.3"
"PGGT1B"	0.00456472065548847	0.533608912594113	0.263	0.157	1	"2"	"PGGT1B"
"SRGN1"	0.00460328281136177	0.439535381656764	0.956	0.952	1	"2"	"SRGN"
"CYLD"	0.00464380187853714	0.582912840414663	0.509	0.397	1	"2"	"CYLD"
"LEPROTL1"	0.00468263351768229	0.872858490736512	0.649	0.573	1	"2"	"LEPROTL1"
"GLUD1"	0.0047112372143412	0.848243247527774	0.281	0.174	1	"2"	"GLUD1"
"UBXN7"	0.00474458484457462	1.01170043060656	0.272	0.173	1	"2"	"UBXN7"
"STRAP1"	0.00474703147667741	0.696404155341007	0.474	0.363	1	"2"	"STRAP"
"LIMS1"	0.00480347988255132	0.83272407029701	0.579	0.477	1	"2"	"LIMS1"
"LRPPRC"	0.00483191434006251	0.610755527498434	0.333	0.22	1	"2"	"LRPPRC"
"RRP7A"	0.00499506595211263	0.565154392948422	0.377	0.255	1	"2"	"RRP7A"
"snoU13"	0.00505465336730079	0.411595338390917	0.263	0.157	1	"2"	"snoU13"
"NCAPH2"	0.00505996884779031	0.819714721388936	0.254	0.154	1	"2"	"NCAPH2"
"EHD4"	0.00517886277632055	0.741259043183545	0.263	0.16	1	"2"	"EHD4"
"STAT41"	0.00540079528637825	0.797459701751796	0.684	0.619	1	"2"	"STAT4"
"C1orf52"	0.00540804852910168	0.47529500083605	0.254	0.152	1	"2"	"C1orf52"
"NUFIP2"	0.00543745182017821	0.476323996100679	0.395	0.274	1	"2"	"NUFIP2"
"PSMD13"	0.00545943632774379	0.75362587105292	0.535	0.405	1	"2"	"PSMD13"
"CCT2"	0.0056186164794123	1.06650205335623	0.342	0.235	1	"2"	"CCT2"
"NRAS"	0.0056382577758921	0.308147631633087	0.281	0.171	1	"2"	"NRAS"
"ABHD3"	0.00564936865091047	0.915481534127331	0.325	0.214	1	"2"	"ABHD3"
"GOLT1B"	0.00586137450830888	0.296440666334286	0.254	0.151	1	"2"	"GOLT1B"
"HTATIP2"	0.00590174963620343	0.70605566524201	0.351	0.237	1	"2"	"HTATIP2"
"CTB-43P18.1"	0.00604480316907564	0.426424831785338	0.509	0.366	1	"2"	"CTB-43P18.1"
"C11orf73"	0.00604833700558302	0.446057134489751	0.325	0.208	1	"2"	"C11orf73"
"SAR1B"	0.00611519768171012	1.12061246434616	0.518	0.398	1	"2"	"SAR1B"
"ACOT9"	0.00637989371865081	1.01230462165207	0.351	0.239	1	"2"	"ACOT9"
"ARID5A"	0.00646308371198272	0.922664972657635	0.561	0.431	1	"2"	"ARID5A"
"NAPA"	0.00657260359226163	0.337454627822028	0.623	0.472	1	"2"	"NAPA"
"CNOT2"	0.00665607019385897	0.614678310978899	0.623	0.511	1	"2"	"CNOT2"
"KCNQ1OT1"	0.00678278668574177	0.811750533774087	0.421	0.298	1	"2"	"KCNQ1OT1"
"NDUFV2"	0.0070455686500623	0.649526002813317	0.667	0.553	1	"2"	"NDUFV2"
"PSMD12"	0.00705755739116898	0.806739681828052	0.404	0.274	1	"2"	"PSMD12"
"SETD51"	0.00729634661778958	0.482706254778634	0.368	0.254	1	"2"	"SETD5"
"ARL8B"	0.00730411849421336	0.40979695297225	0.377	0.259	1	"2"	"ARL8B"
"CALM2"	0.0075192050294587	0.502001928924379	0.833	0.781	1	"2"	"CALM2"
"EML4"	0.00758773364103417	0.624459435968289	0.886	0.857	1	"2"	"EML4"
"SAP30BP"	0.00794891089404093	0.708629295202726	0.386	0.28	1	"2"	"SAP30BP"
"ZCCHC6"	0.00799564526859476	0.846792126758183	0.465	0.354	1	"2"	"ZCCHC6"
"C19orf10"	0.00817602705512656	0.775519555889073	0.368	0.27	1	"2"	"C19orf10"
"EIF4A1"	0.00821440092141697	0.400918591809329	0.763	0.734	1	"2"	"EIF4A1"
"RP11-390F4.8"	0.00824057348712919	1.31018430445393	0.272	0.176	1	"2"	"RP11-390F4.8"
"MTCH1"	0.00844380935240546	1.23322011733616	0.325	0.225	1	"2"	"MTCH1"
"SIK3"	0.00849964962414663	2.98723692926053	0.254	0.166	1	"2"	"SIK3"
"SUPT5H1"	0.00861738784990699	0.320671564275953	0.64	0.507	1	"2"	"SUPT5H"
"PPP6C"	0.0086746262704971	0.273108115521719	0.43	0.298	1	"2"	"PPP6C"
"FLNA"	0.00877307109536105	0.947978281045469	0.711	0.612	1	"2"	"FLNA"
"AC007238.11"	0.00884626930752691	0.26625169471753	0.36	0.239	1	"2"	"AC007238.1"
"DDX3X"	0.0089899149242628	0.838315587425518	0.851	0.818	1	"2"	"DDX3X"
"C14orf166"	0.00899353892444196	0.436515546612185	0.491	0.358	1	"2"	"C14orf166"
"GTPBP1"	0.00905142922721295	0.456170649087596	0.482	0.379	1	"2"	"GTPBP1"
"HIGD2A"	0.00926335070407008	0.541246916918526	0.544	0.416	1	"2"	"HIGD2A"
"PTPN22"	0.00961847373617989	0.529437324209951	0.632	0.52	1	"2"	"PTPN22"
"PTPN1"	0.00965637148223596	0.465344355152697	0.579	0.425	1	"2"	"PTPN1"
"REV3L"	0.0097242565606118	0.762848282780269	0.298	0.197	1	"2"	"REV3L"
"TRA2A"	0.00978737494154797	0.39175356586391	0.939	0.894	1	"2"	"TRA2A"
"KBTBD2"	0.00984259942446921	0.6672344339368	0.316	0.218	1	"2"	"KBTBD2"
"VDAC11"	0.0099483037567895	0.515144704739713	0.535	0.422	1	"2"	"VDAC1"
"FOXP31"	1.37534106510674e-34	1.46254308998327	0.955	0.4	3.65331847124303e-30	"3"	"FOXP3"
"CRADD"	4.42932217775874e-30	2.14324206911855	0.545	0.124	1.17656085007806e-25	"3"	"CRADD"
"CCR8"	6.38944807954484e-30	1.75952306096633	0.705	0.207	1.6972290933695e-25	"3"	"CCR8"
"IL1R2"	5.20770525858871e-29	2.10837084077493	0.384	0.062	1.38332274783892e-24	"3"	"IL1R2"
"IL2RA"	2.3723648440504e-27	1.86110554891362	0.759	0.272	6.30171273525108e-23	"3"	"IL2RA"
"IL321"	1.05537224109141e-23	1.22662792422763	1	0.934	2.80338528401112e-19	"3"	"IL32"
"IKZF2"	2.61355495588012e-23	0.902290162978291	0.795	0.289	6.94238602930436e-19	"3"	"IKZF2"
"TNFRSF8"	3.21354040156439e-22	3.03867644206797	0.286	0.044	8.5361273686755e-18	"3"	"TNFRSF8"
"S100A4"	3.41042023559044e-22	1.36398040493367	1	0.72	9.05909927179888e-18	"3"	"S100A4"
"AC017002.1"	3.79309589383131e-22	1.48967790340667	0.839	0.378	1.00756006227841e-17	"3"	"AC017002.1"
"TNFRSF1B1"	5.91432429814191e-22	1.44151412703889	0.964	0.61	1.57102196331543e-17	"3"	"TNFRSF1B"
"TNFRSF9"	8.24035949861469e-21	1.35497564092088	0.589	0.192	2.18888669361702e-16	"3"	"TNFRSF9"
"IL1R1"	2.34096605022108e-20	1.66794125049734	0.384	0.087	6.21830811920225e-16	"3"	"IL1R1"
"BATF"	4.09394316866322e-20	1.48812122117633	0.946	0.615	1.08747412389201e-15	"3"	"BATF"
"CCND2"	4.76671786160664e-20	1.42749478356335	0.929	0.609	1.26618326557857e-15	"3"	"CCND2"
"HNRNPA1P21"	5.06856001864532e-20	1.10662111769063	0.473	0.131	1.34636159775276e-15	"3"	"HNRNPA1P21"
"POU2F21"	9.64965595951672e-19	1.34924250936356	0.607	0.221	2.56323811252643e-14	"3"	"POU2F2"
"GLRX"	3.33543106714492e-18	1.15154540600034	0.723	0.304	8.85990554365705e-14	"3"	"GLRX"
"PDGFA"	3.58131162194589e-18	1.32625976075871	0.384	0.092	9.51303806137488e-14	"3"	"PDGFA"
"TNFRSF181"	6.81823334978485e-18	1.14728525255565	0.938	0.584	1.81112732470335e-13	"3"	"TNFRSF18"
"IL2RB"	8.14972270511974e-18	1.21219837729051	0.982	0.675	2.16481084216096e-13	"3"	"IL2RB"
"LGALS3"	3.4513152453396e-17	1.61080011054933	0.616	0.246	9.16772868619558e-13	"3"	"LGALS3"
"CARD16"	3.76417232516753e-17	1.09788370081815	0.786	0.363	9.99877094734251e-13	"3"	"CARD16"
"ENO1"	6.65078316868228e-17	1.27332598701046	1	0.837	1.76664753309708e-12	"3"	"ENO1"
"F5"	8.41126505766281e-17	1.17098708814273	0.625	0.259	2.23428433726697e-12	"3"	"F5"
"IL12RB2"	2.59459865655894e-16	1.19344159945119	0.67	0.303	6.89203241141752e-12	"3"	"IL12RB2"
"CXCR6"	3.89133148255688e-16	0.993071050524414	0.75	0.341	1.03365438171159e-11	"3"	"CXCR6"
"ID3"	7.38054103334149e-16	1.38263084560144	0.464	0.152	1.9604931146865e-11	"3"	"ID3"
"CREB3L2"	1.10679641254901e-15	0.642349821803089	0.723	0.322	2.93998331065393e-11	"3"	"CREB3L2"
"MZB1"	1.9119249842466e-15	1.47434990573358	0.348	0.09	5.07864633565423e-11	"3"	"MZB1"
"LAYN1"	1.94988062654481e-15	0.902331817426958	0.536	0.192	5.17946790829098e-11	"3"	"LAYN"
"IL21R"	2.50671701176614e-15	1.41595351643651	0.723	0.345	6.6585923983544e-11	"3"	"IL21R"
"SYNGR2"	7.06520433244108e-15	1.70061320897696	0.866	0.52	1.87673022682632e-10	"3"	"SYNGR2"
"IL12RB1"	1.08939167907328e-14	0.962507683030935	0.58	0.234	2.89375111712236e-10	"3"	"IL12RB1"
"PKM1"	1.19283061630941e-14	1.04579096450227	1	0.847	3.16851596610267e-10	"3"	"PKM"
